[25Mar2024 17:51:34.881] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, A_Dev, --version, 1.20.1, --gameDir, C:/Users/Zelda/Documents/PrismLauncher/instances/TheBigSMP/.minecraft, --assetsDir, C:/Users/Zelda/AppData/Roaming/PrismLauncher/assets, --assetIndex, 5, --uuid, 5edcc20e57fd493b99050c49cdec52d2, --accessToken, ????????, --userType, msa, --versionType, release, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.102, --fml.fmlVersion, 47.2.2, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412, --width, 854, --height, 480]
[25Mar2024 17:51:34.885] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.10 by Oracle Corporation; OS Windows 11 arch amd64 version 10.0
[25Mar2024 17:51:36.084] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[25Mar2024 17:51:36.141] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[25Mar2024 17:51:36.317] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[25Mar2024 17:51:36.403] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Zelda/AppData/Roaming/PrismLauncher/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23152!/ Service=ModLauncher Env=CLIENT
[25Mar2024 17:51:36.469] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 551.76, NVIDIA Corporation
[25Mar2024 17:51:37.104] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jei-1.20.1-forge-15.3.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.104] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughGuns-0.2.0-1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.104] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughProfessions-forge-1.20.1-3.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.104] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughResources-1.20.1-1.4.0.247.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.104] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Kambrik-6.1.1+1.20.1-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.104] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "konkrete_forge_1.8.0_MC_1.20-1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "kotlinforforge-4.10.0-all.jar" of type LIBRARY with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "KryptonReforged-0.2.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "letmedespawn-forge-1.20.x-1.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "libraryferret-forge-1.20.1-4.0.0.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootr-1.20-0.7.32.79.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-bridges-2.1.1-mc1.20.1forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-doors-1.1.0forge-mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-fences-1.1.1-mc1.20.1forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-trapdoors-1.1.2-mc1.20.1forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "memoryleakfix-forge-1.17+-1.1.5.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mighty_mail-forge-1.20.1-1.0.14.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "minecraft-comes-alive-7.5.14+1.20.1-universal.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modelfix-1.14.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.105] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modernfix-forge-5.14.0+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "moonlight-1.20-2.11.4-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MouseTweaks-forge-mc1.20-2.25.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MutantMonsters-v8.0.7-1.20.1-Forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NaturesCompass-1.20.1-1.11.2-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NoChatReports-FORGE-1.20.1-v2.2.2.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "notenoughanimations-forge-1.7.1-mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "notenoughcrashes-4.4.7+1.20.1-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "oculus-mc1.20.1-1.6.15a.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "okzoomer-forge-1.20-3.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pamhc2foodcore-1.20.4-1.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.106] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pamhc2foodextended-1.20.4-1.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Patchouli-1.20.1-84-FORGE.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Placebo-1.20.1-8.6.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "player-animation-lib-forge-1.0.2-rc1+1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "polymorph-forge-0.49.2+1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PuzzlesLib-v8.1.17-1.20.1-Forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Quark-4.0-438.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rechiseled-1.1.5c-forge-mc1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rechiseledcreate-1.0.2-forge-mc1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "resourcefullib-forge-1.20.1-2.1.23.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.107] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rubidium-extra-0.5.4.2+mc1.20.1-build.118.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Searchables-forge-1.20.1-1.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sit-1.20.1-1.3.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "skinlayers3d-forge-1.6.2-mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sliceanddice-forge-3.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "smoothchunk-1.20.1-3.6.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedbackpacks-1.20.1-3.20.3.1029.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedcore-1.20.1-0.6.9.569.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sound-physics-remastered-forge-1.20.1-1.3.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "spark-1.10.53-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Steam_Rails-1.5.3+forge-mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "storagedrawers-1.20.1-12.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "StrawStatues-v8.0.2-1.20.1-Forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "structureessentials-1.20.1-3.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supermartijn642configlib-1.1.8-forge-mc1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supermartijn642corelib-1.1.17-forge-mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supplementaries-1.20-2.8.6.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "tectonic-mod-1.19.3-v2.2.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "TerraBlender-forge-1.20.1-3.0.1.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "textrues_embeddium_options-0.1.5+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "torchmaster-20.1.5.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "twilightforest-1.20.1-4.3.2145-universal.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "villagernames-1.20.1-7.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "VisualWorkbench-v8.0.0-1.20.1-Forge.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "voicechat-forge-1.20.1-2.5.9.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "waystones-forge-1.20-14.1.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Xaeros_Minimap_23.9.7_Forge_1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "XaerosWorldMap_1.37.8_Forge_1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsApi-1.20-Forge-4.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterDesertTemples-1.20-Forge-3.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.109] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterDungeons-1.20-Forge-4.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterEndIsland-1.20-Forge-2.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterJungleTemples-1.20-Forge-2.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterMineshafts-1.20-Forge-4.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterNetherFortresses-1.20-Forge-2.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterStrongholds-1.20-Forge-4.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsBetterWitchHuts-1.20-Forge-3.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
[25Mar2024 17:51:37.110] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YungsExtras-1.20-Forge-4.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\mods}
